Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sweden,Beverages,Online,H,12/28/2014,206639802,1/9/2015,8164,47.45,31.79,387381.8,259533.56,127848.24
Cyprus,Meat,Offline,C,11/19/2013,778589761,12/26/2013,867,421.89,364.69,365778.63,316186.23,49592.4
France,Fruits,Offline,H,5/9/2017,834683120,6/15/2017,139,9.33,6.92,1296.87,961.88,334.99
Croatia,Cosmetics,Online,L,11/5/2010,922687041,12/20/2010,2455,437.2,263.33,1073326,646475.15,426850.85
Vatican City,Beverages,Offline,M,9/18/2011,196326816,10/23/2011,6322,47.45,31.79,299978.9,200976.38,99002.52
Ireland,Baby Food,Online,M,8/4/2013,576200139,8/26/2013,9280,255.28,159.42,2368998.4,1479417.6,889580.8
Slovenia,Snacks,Offline,C,10/30/2012,336403357,11/21/2012,8084,152.58,97.44,1233456.72,787704.96,445751.76
Slovakia,Personal Care,Online,C,2/17/2011,196659839,3/9/2011,4871,81.73,56.67,398106.83,276039.57,122067.26
Albania,Clothes,Online,M,2/26/2016,968889701,3/10/2016,4848,109.28,35.84,529789.44,173752.32,356037.12
Bulgaria,Office Supplies,Offline,L,5/29/2016,895614326,6/21/2016,1036,651.21,524.96,674653.56,543858.56,130795
Spain,Meat,Offline,M,5/16/2016,671823251,6/10/2016,6284,421.89,364.69,2651156.76,2291711.96,359444.8
Latvia,Meat,Offline,L,3/29/2011,227874743,3/31/2011,2055,421.89,364.69,866983.95,749437.95,117546
Ireland,Beverages,Offline,H,3/5/2011,935450923,3/26/2011,9571,47.45,31.79,454143.95,304262.09,149881.86
Greece,Beverages,Offline,C,5/5/2014,928993451,5/14/2014,8661,47.45,31.79,410964.45,275333.19,135631.26
Belgium,Personal Care,Offline,L,12/24/2010,557134568,1/27/2011,7354,81.73,56.67,601042.42,416751.18,184291.24
Belgium,Office Supplies,Offline,M,10/27/2011,543704640,12/4/2011,3140,651.21,524.96,2044799.4,1648374.4,396425
Albania,Baby Food,Offline,M,3/11/2015,517811667,4/1/2015,834,255.28,159.42,212903.52,132956.28,79947.24
Albania,Household,Online,C,6/13/2011,486582601,7/12/2011,9459,668.27,502.54,6321165.93,4753525.86,1567640.07
Malta,Clothes,Online,C,6/16/2015,701505219,7/5/2015,9838,109.28,35.84,1075096.64,352593.92,722502.72
Ireland,Cosmetics,Online,L,12/9/2014,364345538,1/16/2015,6796,437.2,263.33,2971211.2,1789590.68,1181620.52
Cyprus,Beverages,Online,H,12/7/2013,652291619,1/2/2014,6440,47.45,31.79,305578,204727.6,100850.4
Luxembourg,Snacks,Online,L,2/17/2015,979636561,3/10/2015,5083,152.58,97.44,775564.14,495287.52,280276.62
Latvia,Cereal,Online,L,10/5/2016,945966041,11/9/2016,1228,205.7,117.11,252599.6,143811.08,108788.52
Luxembourg,Personal Care,Offline,H,7/13/2012,381811654,9/1/2012,5408,81.73,56.67,441995.84,306471.36,135524.48
Monaco,Cereal,Offline,M,10/26/2016,783694970,11/6/2016,1612,205.7,117.11,331588.4,188781.32,142807.08
Portugal,Vegetables,Offline,M,4/10/2015,382777249,5/17/2015,1149,154.06,90.93,177014.94,104478.57,72536.37
Ireland,Personal Care,Online,M,7/5/2012,607922732,7/5/2012,6701,81.73,56.67,547672.73,379745.67,167927.06
Ireland,Vegetables,Online,C,8/13/2015,325759923,9/17/2015,8455,154.06,90.93,1302577.3,768813.15,533764.15
Iceland,Personal Care,Online,H,5/11/2012,895821177,5/24/2012,2248,81.73,56.67,183729.04,127394.16,56334.88
Norway,Personal Care,Offline,H,3/28/2017,515091693,3/28/2017,5933,81.73,56.67,484904.09,336223.11,148680.98
San Marino,Office Supplies,Offline,C,7/12/2016,560248935,8/9/2016,8965,651.21,524.96,5838097.65,4706266.4,1131831.25
United Kingdom,Personal Care,Offline,H,7/29/2014,173524606,9/15/2014,8642,81.73,56.67,706310.66,489742.14,216568.52
Bulgaria,Snacks,Offline,M,8/4/2012,383584916,9/19/2012,156,152.58,97.44,23802.48,15200.64,8601.84
Belarus,Cosmetics,Offline,M,7/7/2016,141400325,7/25/2016,2353,437.2,263.33,1028731.6,619615.49,409116.11
Latvia,Clothes,Online,M,12/13/2013,164528262,12/26/2013,6424,109.28,35.84,702014.72,230236.16,471778.56
Georgia,Beverages,Online,M,4/28/2011,577140843,5/4/2011,7656,47.45,31.79,363277.2,243384.24,119892.96
Moldova ,Beverages,Offline,C,6/13/2011,390903270,7/19/2011,5819,47.45,31.79,276111.55,184986.01,91125.54
United Kingdom,Office Supplies,Offline,H,7/4/2012,443878400,8/3/2012,2337,651.21,524.96,1521877.77,1226831.52,295046.25
Montenegro,Vegetables,Offline,L,6/5/2016,301938474,7/20/2016,9159,154.06,90.93,1411035.54,832827.87,578207.67
Monaco,Office Supplies,Offline,M,4/15/2014,947804534,5/17/2014,5279,651.21,524.96,3437737.59,2771263.84,666473.75
Latvia,Beverages,Offline,M,9/26/2016,823050057,9/28/2016,7657,47.45,31.79,363324.65,243416.03,119908.62
Hungary,Baby Food,Online,C,7/7/2015,597365987,7/7/2015,2725,255.28,159.42,695638,434419.5,261218.5
Portugal,Personal Care,Online,H,5/6/2010,588558471,6/11/2010,6385,81.73,56.67,521846.05,361837.95,160008.1
Hungary,Household,Offline,L,4/16/2010,681992471,5/19/2010,5582,668.27,502.54,3730283.14,2805178.28,925104.86
Kosovo,Clothes,Online,M,10/31/2010,240021502,11/23/2010,6551,109.28,35.84,715893.28,234787.84,481105.44
Moldova ,Meat,Offline,H,3/29/2017,691415822,4/14/2017,4161,421.89,364.69,1755484.29,1517475.09,238009.2
Vatican City,Office Supplies,Online,C,3/9/2015,800874412,4/5/2015,5390,651.21,524.96,3510021.9,2829534.4,680487.5
Greece,Cereal,Offline,M,7/17/2016,382508599,7/28/2016,1650,205.7,117.11,339405,193231.5,146173.5
Romania,Cereal,Online,C,3/10/2014,720311582,4/18/2014,5059,205.7,117.11,1040636.3,592459.49,448176.81
Croatia,Clothes,Offline,M,1/16/2011,396438062,2/18/2011,3687,109.28,35.84,402915.36,132142.08,270773.28
Belgium,Vegetables,Offline,H,7/18/2010,708489692,8/21/2010,6699,154.06,90.93,1032047.94,609140.07,422907.87
Kosovo,Office Supplies,Offline,C,8/18/2012,368236672,10/6/2012,8269,651.21,524.96,5384855.49,4340894.24,1043961.25
Denmark,Beverages,Online,M,10/7/2013,604504954,11/3/2013,5304,47.45,31.79,251674.8,168614.16,83060.64
Portugal,Personal Care,Online,M,11/17/2011,809530866,1/2/2012,7028,81.73,56.67,574398.44,398276.76,176121.68
Switzerland,Beverages,Online,H,4/20/2017,445863234,5/10/2017,9694,47.45,31.79,459980.3,308172.26,151808.04
Malta,Meat,Offline,C,8/18/2015,183402431,8/24/2015,1710,421.89,364.69,721431.9,623619.9,97812
Montenegro,Office Supplies,Online,H,11/4/2013,195538461,12/8/2013,3031,651.21,524.96,1973817.51,1591153.76,382663.75
Macedonia,Personal Care,Offline,M,8/6/2010,879226672,8/30/2010,1566,81.73,56.67,127989.18,88745.22,39243.96
Greece,Snacks,Online,H,7/29/2014,597646653,8/4/2014,5781,152.58,97.44,882064.98,563300.64,318764.34
Kosovo,Cereal,Online,H,6/20/2012,696201312,7/14/2012,294,205.7,117.11,60475.8,34430.34,26045.46
Andorra,Office Supplies,Offline,L,8/25/2010,457467973,10/1/2010,3794,651.21,524.96,2470690.74,1991698.24,478992.5
Germany,Beverages,Online,C,1/27/2013,328461873,3/3/2013,8022,47.45,31.79,380643.9,255019.38,125624.52
United Kingdom,Fruits,Online,C,11/13/2012,799097716,11/28/2012,9627,9.33,6.92,89819.91,66618.84,23201.07
Macedonia,Cereal,Online,L,2/9/2017,308614814,3/8/2017,4836,205.7,117.11,994765.2,566343.96,428421.24
Belgium,Cosmetics,Offline,C,7/23/2016,649356639,9/8/2016,7914,437.2,263.33,3460000.8,2083993.62,1376007.18
Poland,Beverages,Online,H,9/20/2011,106433331,10/30/2011,4843,47.45,31.79,229800.35,153958.97,75841.38
Italy,Personal Care,Offline,M,7/16/2010,756742417,8/28/2010,5753,81.73,56.67,470192.69,326022.51,144170.18
Switzerland,Beverages,Online,M,6/4/2016,570202720,7/5/2016,4511,47.45,31.79,214046.95,143404.69,70642.26
Belgium,Beverages,Online,C,8/24/2012,633038079,9/2/2012,8890,47.45,31.79,421830.5,282613.1,139217.4
Switzerland,Vegetables,Offline,L,1/30/2010,928523528,3/9/2010,9601,154.06,90.93,1479130.06,873018.93,606111.13
Liechtenstein,Cereal,Online,C,12/17/2011,740932834,1/25/2012,7346,205.7,117.11,1511072.2,860290.06,650782.14
Greece,Baby Food,Online,L,6/16/2016,576028907,7/13/2016,8609,255.28,159.42,2197705.52,1372446.78,825258.74
Denmark,Snacks,Offline,H,11/30/2015,465452373,1/15/2016,6555,152.58,97.44,1000161.9,638719.2,361442.7
Bulgaria,Clothes,Offline,H,8/5/2014,691791760,8/29/2014,5410,109.28,35.84,591204.8,193894.4,397310.4
Russia,Fruits,Online,L,2/17/2012,665843856,2/21/2012,6848,9.33,6.92,63891.84,47388.16,16503.68
Portugal,Personal Care,Offline,L,8/22/2012,974232661,9/12/2012,5949,81.73,56.67,486211.77,337129.83,149081.94
Serbia,Beverages,Online,C,7/28/2011,464743411,8/1/2011,6758,47.45,31.79,320667.1,214836.82,105830.28
Iceland,Cereal,Offline,H,2/7/2011,720396125,3/26/2011,77,205.7,117.11,15838.9,9017.47,6821.43
Poland,Personal Care,Offline,H,8/1/2014,983631122,8/3/2014,7162,81.73,56.67,585350.26,405870.54,179479.72
Greece,Cereal,Online,C,10/25/2011,502535951,10/27/2011,410,205.7,117.11,84337,48015.1,36321.9
Ireland,Cosmetics,Online,L,2/27/2012,740507113,3/25/2012,1365,437.2,263.33,596778,359445.45,237332.55
Poland,Office Supplies,Offline,L,3/10/2016,741716468,4/17/2016,9240,651.21,524.96,6017180.4,4850630.4,1166550
Finland,Cereal,Offline,H,10/4/2013,403503215,11/18/2013,4423,205.7,117.11,909811.1,517977.53,391833.57
Switzerland,Vegetables,Offline,C,10/6/2013,860371387,11/17/2013,1867,154.06,90.93,287630.02,169766.31,117863.71
Belarus,Fruits,Online,L,6/19/2011,564236629,7/16/2011,9012,9.33,6.92,84081.96,62363.04,21718.92
Andorra,Clothes,Offline,L,10/4/2010,299488866,11/6/2010,4266,109.28,35.84,466188.48,152893.44,313295.04
Czech Republic,Personal Care,Online,C,4/2/2012,525458323,5/16/2012,3650,81.73,56.67,298314.5,206845.5,91469
Ukraine,Office Supplies,Offline,M,1/13/2012,134585797,1/24/2012,5783,651.21,524.96,3765947.43,3035843.68,730103.75
Netherlands,Office Supplies,Offline,M,2/19/2010,581269729,2/19/2010,9485,651.21,524.96,6176726.85,4979245.6,1197481.25
Italy,Personal Care,Online,M,12/3/2013,389064776,1/12/2014,1768,81.73,56.67,144498.64,100192.56,44306.08
Cyprus,Meat,Online,L,4/29/2015,376836049,6/4/2015,3016,421.89,364.69,1272420.24,1099905.04,172515.2
Kosovo,Household,Online,M,3/11/2014,562053096,3/27/2014,2856,668.27,502.54,1908579.12,1435254.24,473324.88
United Kingdom,Cereal,Offline,C,9/2/2015,807976472,9/23/2015,7048,205.7,117.11,1449773.6,825391.28,624382.32
Luxembourg,Vegetables,Offline,C,2/16/2015,713891017,2/25/2015,5071,154.06,90.93,781238.26,461106.03,320132.23
Germany,Vegetables,Online,C,12/15/2011,471094024,1/13/2012,6045,154.06,90.93,931292.7,549671.85,381620.85
Montenegro,Fruits,Online,H,5/3/2010,780271184,6/20/2010,8438,9.33,6.92,78726.54,58390.96,20335.58
Monaco,Clothes,Offline,C,3/22/2012,496529090,3/26/2012,2847,109.28,35.84,311120.16,102036.48,209083.68
Ukraine,Snacks,Offline,M,1/15/2015,739273726,1/21/2015,6379,152.58,97.44,973307.82,621569.76,351738.06
Spain,Clothes,Offline,H,8/7/2010,756351029,9/16/2010,9932,109.28,35.84,1085368.96,355962.88,729406.08
Kosovo,Clothes,Offline,M,12/31/2013,279298055,2/16/2014,9356,109.28,35.84,1022423.68,335319.04,687104.64
Moldova ,Vegetables,Offline,H,9/20/2016,948916471,10/1/2016,4326,154.06,90.93,666463.56,393363.18,273100.38
Croatia,Vegetables,Online,L,4/27/2010,189191710,5/17/2010,4886,154.06,90.93,752737.16,444283.98,308453.18
Macedonia,Fruits,Online,H,12/29/2015,232810008,1/17/2016,2510,9.33,6.92,23418.3,17369.2,6049.1
Lithuania,Meat,Offline,M,2/20/2016,423426234,4/7/2016,87,421.89,364.69,36704.43,31728.03,4976.4
Liechtenstein,Fruits,Offline,M,1/3/2016,568495118,2/3/2016,9194,9.33,6.92,85780.02,63622.48,22157.54
Macedonia,Snacks,Online,L,11/1/2010,223058354,11/4/2010,6779,152.58,97.44,1034339.82,660545.76,373794.06
Czech Republic,Personal Care,Offline,H,2/5/2016,985654151,2/16/2016,5822,81.73,56.67,475832.06,329932.74,145899.32
Croatia,Cosmetics,Online,M,6/2/2016,836538350,6/19/2016,9142,437.2,263.33,3996882.4,2407362.86,1589519.54
Portugal,Meat,Online,C,1/27/2015,468531119,3/13/2015,7625,421.89,364.69,3216911.25,2780761.25,436150
Ireland,Baby Food,Offline,M,3/20/2016,881123530,4/29/2016,2888,255.28,159.42,737248.64,460404.96,276843.68
Georgia,Beverages,Online,M,5/24/2013,310408246,6/15/2013,5553,47.45,31.79,263489.85,176529.87,86959.98
Montenegro,Beverages,Online,C,1/19/2011,761838185,1/30/2011,3704,47.45,31.79,175754.8,117750.16,58004.64
Sweden,Snacks,Online,M,2/2/2016,206837213,3/20/2016,6582,152.58,97.44,1004281.56,641350.08,362931.48
San Marino,Cosmetics,Online,M,4/21/2016,982591712,4/21/2016,9578,437.2,263.33,4187501.6,2522174.74,1665326.86
Germany,Personal Care,Offline,M,1/27/2012,844606006,3/15/2012,6541,81.73,56.67,534595.93,370678.47,163917.46
Albania,Snacks,Online,L,7/6/2015,302377498,7/30/2015,9076,152.58,97.44,1384816.08,884365.44,500450.64
Albania,Household,Online,L,2/20/2011,555566012,4/11/2011,3184,668.27,502.54,2127771.68,1600087.36,527684.32
Latvia,Cereal,Online,M,2/16/2016,810944926,3/5/2016,5480,205.7,117.11,1127236,641762.8,485473.2
Poland,Baby Food,Offline,H,1/16/2014,924456441,2/14/2014,6059,255.28,159.42,1546741.52,965925.78,580815.74
Monaco,Meat,Offline,L,2/21/2011,131443965,4/3/2011,6045,421.89,364.69,2550325.05,2204551.05,345774
France,Baby Food,Offline,H,5/13/2016,807568776,6/12/2016,6402,255.28,159.42,1634302.56,1020606.84,613695.72
Czech Republic,Baby Food,Offline,H,9/10/2013,254766786,10/3/2013,8,255.28,159.42,2042.24,1275.36,766.88
Belarus,Beverages,Online,C,6/24/2010,846555221,8/5/2010,3357,47.45,31.79,159289.65,106719.03,52570.62
Macedonia,Beverages,Online,H,1/29/2017,863640677,3/14/2017,9323,47.45,31.79,442376.35,296378.17,145998.18
Germany,Cosmetics,Offline,C,3/27/2017,704285705,5/4/2017,2646,437.2,263.33,1156831.2,696771.18,460060.02
Germany,Clothes,Offline,L,3/7/2010,553169620,3/14/2010,4038,109.28,35.84,441272.64,144721.92,296550.72
Vatican City,Clothes,Online,L,3/27/2010,621615302,4/27/2010,8636,109.28,35.84,943742.08,309514.24,634227.84
Croatia,Baby Food,Offline,C,7/7/2010,868754470,8/8/2010,2608,255.28,159.42,665770.24,415767.36,250002.88
Norway,Beverages,Offline,H,5/31/2015,767152822,5/31/2015,6423,47.45,31.79,304771.35,204187.17,100584.18
Austria,Beverages,Offline,H,7/9/2012,738040769,8/10/2012,1519,47.45,31.79,72076.55,48289.01,23787.54
Luxembourg,Office Supplies,Offline,H,12/3/2014,664961516,1/11/2015,5744,651.21,524.96,3740550.24,3015370.24,725180
Spain,Cereal,Online,L,12/26/2016,180736100,12/28/2016,2683,205.7,117.11,551893.1,314206.13,237686.97
Austria,Cereal,Offline,M,3/4/2011,180957543,4/21/2011,8213,205.7,117.11,1689414.1,961824.43,727589.67
Malta,Household,Online,M,12/8/2014,586875760,1/16/2015,8434,668.27,502.54,5636189.18,4238422.36,1397766.82
Iceland,Household,Online,H,1/15/2011,180519807,1/20/2011,8677,668.27,502.54,5798578.79,4360539.58,1438039.21
Belarus,Clothes,Online,M,2/28/2014,337907969,4/12/2014,3332,109.28,35.84,364120.96,119418.88,244702.08
Estonia,Personal Care,Online,M,8/14/2012,445850360,10/2/2012,5884,81.73,56.67,480899.32,333446.28,147453.04
Croatia,Fruits,Online,L,7/31/2014,684549367,8/27/2014,2225,9.33,6.92,20759.25,15397,5362.25
Norway,Office Supplies,Online,M,12/1/2014,906501519,1/3/2015,2799,651.21,524.96,1822736.79,1469363.04,353373.75
Greece,Fruits,Online,M,8/13/2011,588289821,8/23/2011,6886,9.33,6.92,64246.38,47651.12,16595.26
Sweden,Fruits,Offline,H,9/14/2011,650163877,9/23/2011,6794,9.33,6.92,63388.02,47014.48,16373.54
Macedonia,Household,Online,H,3/4/2010,927818429,3/12/2010,946,668.27,502.54,632183.42,475402.84,156780.58
Poland,Personal Care,Offline,H,4/10/2012,153840625,4/26/2012,3714,81.73,56.67,303545.22,210472.38,93072.84
Luxembourg,Snacks,Online,C,2/26/2015,289927327,3/22/2015,4794,152.58,97.44,731468.52,467127.36,264341.16
Bosnia and Herzegovina,Clothes,Offline,C,2/12/2011,721498620,3/4/2011,6330,109.28,35.84,691742.4,226867.2,464875.2
Sweden,Fruits,Online,C,11/17/2013,265518367,12/20/2013,1640,9.33,6.92,15301.2,11348.8,3952.4
United Kingdom,Household,Offline,L,5/23/2010,927905118,7/7/2010,6599,668.27,502.54,4409913.73,3316261.46,1093652.27
Greece,Fruits,Online,H,9/25/2015,828287446,10/5/2015,7517,9.33,6.92,70133.61,52017.64,18115.97
Ireland,Office Supplies,Offline,C,8/20/2016,566786229,10/4/2016,3495,651.21,524.96,2275978.95,1834735.2,441243.75
Hungary,Office Supplies,Offline,C,1/25/2012,512542092,2/28/2012,1450,651.21,524.96,944254.5,761192,183062.5
Italy,Office Supplies,Offline,C,6/16/2010,359695661,7/16/2010,794,651.21,524.96,517060.74,416818.24,100242.5
Kosovo,Beverages,Offline,H,11/27/2012,413784015,1/8/2013,6740,47.45,31.79,319813,214264.6,105548.4
Serbia,Snacks,Offline,L,1/1/2011,520099484,2/15/2011,7850,152.58,97.44,1197753,764904,432849
Belgium,Vegetables,Offline,H,8/21/2011,177196013,10/7/2011,5093,154.06,90.93,784627.58,463106.49,321521.09
Italy,Clothes,Online,L,4/22/2016,493843877,5/30/2016,8232,109.28,35.84,899592.96,295034.88,604558.08
Malta,Beverages,Offline,H,1/24/2011,197523295,2/16/2011,387,47.45,31.79,18363.15,12302.73,6060.42
Italy,Beverages,Offline,H,7/15/2013,326746976,7/23/2013,546,47.45,31.79,25907.7,17357.34,8550.36
Finland,Baby Food,Offline,M,12/11/2015,550348794,1/21/2016,9293,255.28,159.42,2372317.04,1481490.06,890826.98
Estonia,Personal Care,Online,M,3/12/2014,667965590,4/12/2014,4717,81.73,56.67,385520.41,267312.39,118208.02
Georgia,Household,Offline,M,4/8/2013,392779958,4/10/2013,1173,668.27,502.54,783880.71,589479.42,194401.29
Armenia,Personal Care,Offline,L,4/23/2017,145837342,6/7/2017,5365,81.73,56.67,438481.45,304034.55,134446.9
Hungary,Beverages,Offline,H,5/10/2010,103431832,6/1/2010,6633,47.45,31.79,314735.85,210863.07,103872.78
Czech Republic,Household,Online,M,5/20/2015,278836715,6/29/2015,2835,668.27,502.54,1894545.45,1424700.9,469844.55
Norway,Fruits,Offline,C,6/4/2013,665615546,7/1/2013,9286,9.33,6.92,86638.38,64259.12,22379.26
Lithuania,Personal Care,Online,M,12/18/2012,974716746,12/19/2012,9200,81.73,56.67,751916,521364,230552
Italy,Personal Care,Online,L,10/12/2016,275266587,11/14/2016,6355,81.73,56.67,519394.15,360137.85,159256.3
Belgium,Baby Food,Offline,M,1/18/2010,673088824,2/12/2010,795,255.28,159.42,202947.6,126738.9,76208.7
Ukraine,Snacks,Online,C,10/15/2012,183614003,10/15/2012,4319,152.58,97.44,658993.02,420843.36,238149.66
Estonia,Office Supplies,Offline,M,11/18/2016,350640952,12/15/2016,1305,651.21,524.96,849829.05,685072.8,164756.25
Slovakia,Beverages,Online,L,5/30/2014,977957284,7/9/2014,8148,47.45,31.79,386622.6,259024.92,127597.68
Andorra,Cosmetics,Online,C,8/16/2013,760869157,8/24/2013,6947,437.2,263.33,3037228.4,1829353.51,1207874.89
Croatia,Household,Offline,H,7/25/2015,992797839,9/4/2015,9798,668.27,502.54,6547709.46,4923886.92,1623822.54
Lithuania,Vegetables,Online,M,8/10/2012,797868192,8/16/2012,5783,154.06,90.93,890928.98,525848.19,365080.79
Kosovo,Cereal,Online,C,5/26/2013,623934447,7/8/2013,4923,205.7,117.11,1012661.1,576532.53,436128.57
Ireland,Household,Offline,C,11/24/2014,122134768,12/15/2014,1247,668.27,502.54,833332.69,626667.38,206665.31
Greece,Fruits,Offline,H,4/13/2014,785924851,4/24/2014,1483,9.33,6.92,13836.39,10262.36,3574.03
Netherlands,Vegetables,Offline,L,6/6/2012,832260549,6/11/2012,3246,154.06,90.93,500078.76,295158.78,204919.98
Croatia,Clothes,Online,H,8/22/2011,860805690,9/9/2011,387,109.28,35.84,42291.36,13870.08,28421.28
Albania,Beverages,Offline,C,8/21/2014,339342200,9/4/2014,7753,47.45,31.79,367879.85,246467.87,121411.98
Ireland,Fruits,Online,L,1/4/2011,910295236,1/18/2011,5444,9.33,6.92,50792.52,37672.48,13120.04
Sweden,Cosmetics,Online,C,12/6/2012,964797294,12/12/2012,3814,437.2,263.33,1667480.8,1004340.62,663140.18
Latvia,Fruits,Online,H,3/25/2012,211301696,5/14/2012,7722,9.33,6.92,72046.26,53436.24,18610.02
Armenia,Personal Care,Offline,H,6/24/2017,746171510,7/28/2017,7586,81.73,56.67,620003.78,429898.62,190105.16
Bosnia and Herzegovina,Cosmetics,Offline,M,2/22/2014,945910251,4/4/2014,4718,437.2,263.33,2062709.6,1242390.94,820318.66
Finland,Vegetables,Offline,H,10/1/2014,430617558,10/2/2014,8160,154.06,90.93,1257129.6,741988.8,515140.8
Lithuania,Meat,Online,L,6/3/2012,649796521,6/20/2012,8085,421.89,364.69,3410980.65,2948518.65,462462
Slovenia,Beverages,Offline,L,2/27/2012,200239408,3/31/2012,4145,47.45,31.79,196680.25,131769.55,64910.7
Czech Republic,Personal Care,Offline,L,10/17/2012,937753331,12/5/2012,905,81.73,56.67,73965.65,51286.35,22679.3
Albania,Clothes,Online,H,2/1/2012,471531760,2/22/2012,5581,109.28,35.84,609891.68,200023.04,409868.64
Estonia,Cereal,Online,L,9/14/2016,690372979,11/2/2016,5561,205.7,117.11,1143897.7,651248.71,492648.99
Serbia,Snacks,Offline,L,4/2/2015,261907899,4/30/2015,3222,152.58,97.44,491612.76,313951.68,177661.08
Poland,Snacks,Offline,H,2/21/2012,648408639,3/26/2012,7380,152.58,97.44,1126040.4,719107.2,406933.2
Monaco,Clothes,Online,C,12/20/2014,956527507,1/28/2015,6600,109.28,35.84,721248,236544,484704
Slovakia,Vegetables,Offline,C,4/5/2013,378807580,4/12/2013,6436,154.06,90.93,991530.16,585225.48,406304.68
Hungary,Vegetables,Offline,H,1/27/2016,228955781,3/8/2016,1958,154.06,90.93,301649.48,178040.94,123608.54
Albania,Snacks,Online,M,7/4/2010,333170115,7/15/2010,1296,152.58,97.44,197743.68,126282.24,71461.44
Belgium,Clothes,Offline,L,4/30/2013,685448443,5/26/2013,8281,109.28,35.84,904947.68,296791.04,608156.64
Denmark,Clothes,Online,L,6/1/2017,956695306,6/19/2017,6256,109.28,35.84,683655.68,224215.04,459440.64
Montenegro,Clothes,Online,C,11/10/2016,653775632,11/11/2016,5593,109.28,35.84,611203.04,200453.12,410749.92
Croatia,Meat,Online,L,3/10/2012,401399505,4/18/2012,1888,421.89,364.69,796528.32,688534.72,107993.6
Norway,Office Supplies,Online,M,2/19/2013,635456788,3/20/2013,4640,651.21,524.96,3021614.4,2435814.4,585800
Monaco,Beverages,Online,H,10/21/2010,711765849,11/7/2010,6187,47.45,31.79,293573.15,196684.73,96888.42
Estonia,Personal Care,Offline,C,9/17/2014,869969832,10/20/2014,2261,81.73,56.67,184791.53,128130.87,56660.66
Bulgaria,Beverages,Offline,M,2/26/2012,666002213,3/24/2012,3710,47.45,31.79,176039.5,117940.9,58098.6
Switzerland,Cereal,Online,M,7/22/2013,458321559,8/30/2013,6389,205.7,117.11,1314217.3,748215.79,566001.51
Norway,Household,Offline,C,6/8/2014,593587720,6/24/2014,4652,668.27,502.54,3108792.04,2337816.08,770975.96
Estonia,Clothes,Offline,M,2/23/2011,411633956,4/12/2011,490,109.28,35.84,53547.2,17561.6,35985.6
Latvia,Clothes,Online,L,10/14/2010,347309863,11/23/2010,5561,109.28,35.84,607706.08,199306.24,408399.84
San Marino,Cereal,Online,C,12/9/2014,834083592,12/14/2014,2725,205.7,117.11,560532.5,319124.75,241407.75
Croatia,Snacks,Offline,C,3/10/2014,815990912,4/11/2014,8699,152.58,97.44,1327293.42,847630.56,479662.86
Latvia,Vegetables,Offline,C,11/22/2011,438503253,1/5/2012,1712,154.06,90.93,263750.72,155672.16,108078.56
Norway,Cosmetics,Offline,C,10/18/2010,138634002,10/26/2010,3737,437.2,263.33,1633816.4,984064.21,649752.19
Bulgaria,Office Supplies,Offline,C,12/7/2010,839172494,1/19/2011,8644,651.21,524.96,5629059.24,4537754.24,1091305
Latvia,Cosmetics,Offline,C,12/11/2011,665325438,12/26/2011,3437,437.2,263.33,1502656.4,905065.21,597591.19
Belgium,Cereal,Offline,C,12/5/2016,263936936,1/2/2017,3660,205.7,117.11,752862,428622.6,324239.4
Portugal,Meat,Online,H,1/11/2017,268781650,2/25/2017,7318,421.89,364.69,3087391.02,2668801.42,418589.6
United Kingdom,Clothes,Online,M,9/4/2012,560030066,9/10/2012,4197,109.28,35.84,458648.16,150420.48,308227.68
Bulgaria,Personal Care,Online,M,4/27/2011,945177686,5/31/2011,7936,81.73,56.67,648609.28,449733.12,198876.16
Austria,Clothes,Online,M,6/28/2013,423802173,7/1/2013,1336,109.28,35.84,145998.08,47882.24,98115.84
Germany,Baby Food,Offline,H,2/21/2016,485651338,2/21/2016,3878,255.28,159.42,989975.84,618230.76,371745.08
Luxembourg,Fruits,Offline,L,11/29/2011,254032933,12/28/2011,2845,9.33,6.92,26543.85,19687.4,6856.45
Kosovo,Beverages,Online,M,7/6/2017,816623485,8/9/2017,5891,47.45,31.79,279527.95,187274.89,92253.06
Liechtenstein,Snacks,Online,C,3/22/2013,591536366,4/30/2013,7611,152.58,97.44,1161286.38,741615.84,419670.54
San Marino,Fruits,Online,L,1/12/2014,129266440,2/1/2014,1667,9.33,6.92,15553.11,11535.64,4017.47
Norway,Vegetables,Offline,H,7/23/2010,838489711,9/1/2010,6593,154.06,90.93,1015717.58,599501.49,416216.09
Kosovo,Fruits,Online,L,7/5/2010,499143064,8/5/2010,6379,9.33,6.92,59516.07,44142.68,15373.39
Slovakia,Clothes,Offline,L,9/10/2015,816793429,10/22/2015,6182,109.28,35.84,675568.96,221562.88,454006.08
Italy,Office Supplies,Online,M,7/6/2017,157691419,8/4/2017,3250,651.21,524.96,2116432.5,1706120,410312.5
Vatican City,Fruits,Offline,M,7/29/2010,350726354,8/24/2010,6577,9.33,6.92,61363.41,45512.84,15850.57
Denmark,Office Supplies,Offline,L,4/10/2014,996647346,4/26/2014,8952,651.21,524.96,5829631.92,4699441.92,1130190
