Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Greenland,Beverages,Offline,C,3/2/2016,539612233,4/2/2016,2106,47.45,31.79,99929.7,66949.74,32979.96
Mexico,Beverages,Offline,M,2/25/2017,519417989,3/26/2017,6180,47.45,31.79,293241,196462.2,96778.8
Canada,Beverages,Offline,L,2/21/2015,951850163,2/25/2015,2470,47.45,31.79,117201.5,78521.3,38680.2
United States of America,Personal Care,Online,H,11/27/2014,447940766,1/3/2015,4482,81.73,56.67,366313.86,253994.94,112318.92
Greenland,Cosmetics,Online,M,12/14/2015,549758708,12/29/2015,4673,437.2,263.33,2043035.6,1230541.09,812494.51
United States of America,Cosmetics,Offline,H,11/8/2011,913238370,11/21/2011,6383,437.2,263.33,2790647.6,1680835.39,1109812.21
Mexico,Clothes,Offline,C,6/23/2013,219061219,8/10/2013,3938,109.28,35.84,430344.64,141137.92,289206.72
United States of America,Office Supplies,Offline,M,10/7/2014,676763236,11/20/2014,8136,651.21,524.96,5298244.56,4271074.56,1027170
Canada,Vegetables,Online,L,1/11/2017,977541005,2/14/2017,4961,154.06,90.93,764291.66,451103.73,313187.93
Mexico,Snacks,Offline,C,7/19/2013,259366452,8/18/2013,1152,152.58,97.44,175772.16,112250.88,63521.28
Canada,Cosmetics,Offline,M,10/30/2015,370006072,12/2/2015,1874,437.2,263.33,819312.8,493480.42,325832.38
Mexico,Household,Online,L,10/30/2010,603847062,11/26/2010,619,668.27,502.54,413659.13,311072.26,102586.87
Mexico,Clothes,Online,L,9/19/2013,331830728,11/4/2013,4941,109.28,35.84,539952.48,177085.44,362867.04
United States of America,Personal Care,Online,C,7/29/2016,614840257,8/30/2016,3750,81.73,56.67,306487.5,212512.5,93975
Canada,Vegetables,Online,C,10/17/2012,779848897,10/18/2012,3473,154.06,90.93,535050.38,315799.89,219250.49
Greenland,Cereal,Online,M,5/12/2012,955881631,5/30/2012,5471,205.7,117.11,1125384.7,640708.81,484675.89
Mexico,Vegetables,Offline,M,5/27/2012,694900119,6/24/2012,5242,154.06,90.93,807582.52,476655.06,330927.46
United States of America,Personal Care,Online,H,2/15/2012,824102342,3/12/2012,9051,81.73,56.67,739738.23,512920.17,226818.06
Mexico,Meat,Online,M,4/25/2011,238819015,6/9/2011,708,421.89,364.69,298698.12,258200.52,40497.6
Canada,Household,Online,L,5/14/2016,825988471,7/2/2016,7199,668.27,502.54,4810875.73,3617785.46,1193090.27
Greenland,Snacks,Online,L,1/3/2017,438807523,1/17/2017,1752,152.58,97.44,267320.16,170714.88,96605.28
Canada,Baby Food,Offline,L,11/10/2014,553182494,12/9/2014,7848,255.28,159.42,2003437.44,1251128.16,752309.28
Mexico,Vegetables,Online,M,1/12/2011,914900910,1/23/2011,8365,154.06,90.93,1288711.9,760629.45,528082.45
United States of America,Clothes,Offline,M,3/5/2014,565515935,4/15/2014,7587,109.28,35.84,829107.36,271918.08,557189.28
Greenland,Office Supplies,Online,C,7/11/2014,848749053,7/11/2014,2561,651.21,524.96,1667748.81,1344422.56,323326.25
United States of America,Personal Care,Online,H,5/25/2014,777427613,6/1/2014,6962,81.73,56.67,569004.26,394536.54,174467.72
Greenland,Cereal,Offline,L,5/27/2013,594573485,5/29/2013,6362,205.7,117.11,1308663.4,745053.82,563609.58
Canada,Personal Care,Online,M,12/28/2014,823931109,1/28/2015,8380,81.73,56.67,684897.4,474894.6,210002.8
Canada,Cosmetics,Offline,L,3/22/2017,447670829,4/15/2017,4601,437.2,263.33,2011557.2,1211581.33,799975.87
Greenland,Household,Offline,M,2/13/2010,491217887,3/17/2010,1144,668.27,502.54,764500.88,574905.76,189595.12
Greenland,Cosmetics,Offline,L,9/7/2012,565697896,10/6/2012,1433,437.2,263.33,626507.6,377351.89,249155.71
United States of America,Cosmetics,Offline,H,8/19/2014,537076795,9/11/2014,1813,437.2,263.33,792643.6,477417.29,315226.31
Greenland,Vegetables,Offline,L,1/21/2013,818153846,3/10/2013,8759,154.06,90.93,1349411.54,796455.87,552955.67
United States of America,Snacks,Offline,C,10/8/2010,635528028,10/28/2010,5721,152.58,97.44,872910.18,557454.24,315455.94
Mexico,Baby Food,Online,C,6/4/2011,299276864,7/17/2011,1530,255.28,159.42,390578.4,243912.6,146665.8
Canada,Clothes,Offline,C,4/24/2013,125540530,5/8/2013,9088,109.28,35.84,993136.64,325713.92,667422.72
Canada,Household,Offline,C,10/23/2016,678254544,12/9/2016,9447,668.27,502.54,6313146.69,4747495.38,1565651.31
Mexico,Cosmetics,Online,L,10/23/2016,152431285,12/9/2016,6659,437.2,263.33,2911314.8,1753514.47,1157800.33
Canada,Household,Online,M,6/18/2010,683455026,7/10/2010,8385,668.27,502.54,5603443.95,4213797.9,1389646.05
United States of America,Cereal,Offline,H,3/27/2016,885729205,5/3/2016,5810,205.7,117.11,1195117,680409.1,514707.9
Canada,Beverages,Offline,H,1/21/2010,720279395,1/30/2010,5534,47.45,31.79,262588.3,175925.86,86662.44
United States of America,Cosmetics,Offline,M,2/10/2014,113014400,3/2/2014,2327,437.2,263.33,1017364.4,612768.91,404595.49
Mexico,Baby Food,Online,M,1/21/2015,488485038,3/1/2015,2433,255.28,159.42,621096.24,387868.86,233227.38
United States of America,Fruits,Offline,L,8/1/2011,958687007,9/9/2011,5644,9.33,6.92,52658.52,39056.48,13602.04
Canada,Fruits,Online,M,4/20/2016,876679217,5/26/2016,7717,9.33,6.92,71999.61,53401.64,18597.97
Greenland,Beverages,Offline,L,6/26/2012,520389592,7/2/2012,3699,47.45,31.79,175517.55,117591.21,57926.34
Mexico,Office Supplies,Offline,L,8/20/2012,276178538,8/23/2012,6222,651.21,524.96,4051828.62,3266301.12,785527.5
Canada,Cereal,Offline,H,11/7/2013,668897712,11/7/2013,552,205.7,117.11,113546.4,64644.72,48901.68
United States of America,Personal Care,Offline,C,3/8/2015,537175500,4/18/2015,1023,81.73,56.67,83609.79,57973.41,25636.38
Canada,Beverages,Offline,H,5/31/2010,171877515,7/16/2010,1231,47.45,31.79,58410.95,39133.49,19277.46
Greenland,Personal Care,Offline,L,7/16/2014,527548730,8/17/2014,2247,81.73,56.67,183647.31,127337.49,56309.82
United States of America,Baby Food,Offline,M,10/14/2016,929515302,10/28/2016,3089,255.28,159.42,788559.92,492448.38,296111.54
Mexico,Baby Food,Online,M,5/31/2016,502309787,6/3/2016,3483,255.28,159.42,889140.24,555259.86,333880.38
Greenland,Baby Food,Online,H,4/8/2013,958079326,5/17/2013,5818,255.28,159.42,1485219.04,927505.56,557713.48
United States of America,Baby Food,Offline,L,11/30/2016,343951308,12/27/2016,1690,255.28,159.42,431423.2,269419.8,162003.4
Canada,Clothes,Offline,C,7/9/2012,956359708,7/18/2012,6945,109.28,35.84,758949.6,248908.8,510040.8
Greenland,Vegetables,Online,L,1/11/2015,384578835,1/11/2015,4278,154.06,90.93,659068.68,388998.54,270070.14
Canada,Cereal,Offline,L,11/17/2010,147059571,12/13/2010,7050,205.7,117.11,1450185,825625.5,624559.5
Mexico,Snacks,Offline,M,9/8/2015,488822782,10/5/2015,2379,152.58,97.44,362987.82,231809.76,131178.06
Mexico,Office Supplies,Online,M,8/6/2011,637486684,8/26/2011,5331,651.21,524.96,3471600.51,2798561.76,673038.75
Mexico,Personal Care,Online,C,9/1/2013,589191043,10/9/2013,3578,81.73,56.67,292429.94,202765.26,89664.68
Greenland,Office Supplies,Offline,L,11/29/2015,482297503,1/9/2016,1404,651.21,524.96,914298.84,737043.84,177255
Canada,Cereal,Online,C,11/9/2011,804807174,12/3/2011,9182,205.7,117.11,1888737.4,1075304.02,813433.38
United States of America,Baby Food,Online,H,1/30/2017,106982648,2/20/2017,7398,255.28,159.42,1888561.44,1179389.16,709172.28
Canada,Meat,Online,H,10/6/2011,597898566,11/24/2011,327,421.89,364.69,137958.03,119253.63,18704.4
United States of America,Office Supplies,Online,L,9/5/2013,530115067,10/7/2013,1684,651.21,524.96,1096637.64,884032.64,212605
Canada,Office Supplies,Online,L,1/5/2017,901933610,1/15/2017,1053,651.21,524.96,685724.13,552782.88,132941.25
Canada,Household,Online,L,7/11/2015,704735028,7/25/2015,5610,668.27,502.54,3748994.7,2819249.4,929745.3
Mexico,Clothes,Online,L,11/15/2012,210577285,11/26/2012,3353,109.28,35.84,366415.84,120171.52,246244.32
Mexico,Fruits,Offline,H,10/24/2010,571927058,11/6/2010,4781,9.33,6.92,44606.73,33084.52,11522.21
Mexico,Clothes,Offline,M,2/18/2017,618560159,4/7/2017,4552,109.28,35.84,497442.56,163143.68,334298.88
Canada,Household,Online,H,9/8/2010,720617139,10/25/2010,5480,668.27,502.54,3662119.6,2753919.2,908200.4
Canada,Cereal,Online,M,7/16/2014,768616664,8/11/2014,9606,205.7,117.11,1975954.2,1124958.66,850995.54
Mexico,Baby Food,Offline,M,1/8/2015,424645030,1/20/2015,756,255.28,159.42,192991.68,120521.52,72470.16
Greenland,Vegetables,Online,M,7/25/2017,660964381,8/27/2017,2903,154.06,90.93,447236.18,263969.79,183266.39
Greenland,Office Supplies,Offline,H,6/3/2014,966661965,7/16/2014,5612,651.21,524.96,3654590.52,2946075.52,708515
Mexico,Snacks,Offline,L,9/17/2011,614190948,11/2/2011,1605,152.58,97.44,244890.9,156391.2,88499.7
United States of America,Baby Food,Online,C,6/4/2015,693632400,7/23/2015,96,255.28,159.42,24506.88,15304.32,9202.56
Mexico,Cosmetics,Online,C,2/4/2017,685782325,2/6/2017,7084,437.2,263.33,3097124.8,1865429.72,1231695.08
United States of America,Meat,Offline,L,12/27/2010,934814488,1/3/2011,1236,421.89,364.69,521456.04,450756.84,70699.2
Canada,Household,Online,H,3/26/2011,454970300,3/28/2011,4677,668.27,502.54,3125498.79,2350379.58,775119.21
Mexico,Beverages,Offline,M,8/25/2014,984814298,9/17/2014,7290,47.45,31.79,345910.5,231749.1,114161.4
Mexico,Fruits,Online,M,4/5/2011,361495959,4/12/2011,3542,9.33,6.92,33046.86,24510.64,8536.22
Canada,Cosmetics,Offline,L,7/28/2011,184081351,9/14/2011,2617,437.2,263.33,1144152.4,689134.61,455017.79
Canada,Fruits,Offline,M,4/9/2017,190310513,5/11/2017,5965,9.33,6.92,55653.45,41277.8,14375.65
Greenland,Meat,Offline,L,5/27/2016,977203261,7/13/2016,5016,421.89,364.69,2116200.24,1829285.04,286915.2
Greenland,Snacks,Online,L,4/27/2015,283675420,5/14/2015,4715,152.58,97.44,719414.7,459429.6,259985.1
Greenland,Cereal,Online,M,6/24/2016,295879256,7/13/2016,6102,205.7,117.11,1255181.4,714605.22,540576.18
Greenland,Beverages,Online,M,6/11/2017,659582507,7/22/2017,3976,47.45,31.79,188661.2,126397.04,62264.16
Canada,Vegetables,Online,L,5/29/2014,672617614,6/14/2014,1354,154.06,90.93,208597.24,123119.22,85478.02
Mexico,Cosmetics,Online,C,2/17/2013,355266797,3/12/2013,195,437.2,263.33,85254,51349.35,33904.65
Greenland,Office Supplies,Online,M,8/23/2016,189972770,10/7/2016,6019,651.21,524.96,3919632.99,3159734.24,759898.75
Greenland,Vegetables,Offline,C,8/17/2014,202966248,9/21/2014,1078,154.06,90.93,166076.68,98022.54,68054.14
Greenland,Snacks,Online,M,3/6/2017,423897016,3/15/2017,9402,152.58,97.44,1434557.16,916130.88,518426.28
Mexico,Vegetables,Online,M,10/18/2014,803300416,11/12/2014,3299,154.06,90.93,508243.94,299978.07,208265.87
Mexico,Cosmetics,Online,L,10/10/2011,341442048,10/18/2011,9144,437.2,263.33,3997756.8,2407889.52,1589867.28
Greenland,Baby Food,Offline,C,12/23/2016,509650886,1/10/2017,5877,255.28,159.42,1500280.56,936911.34,563369.22
Mexico,Cosmetics,Online,L,1/20/2013,992903411,3/1/2013,1039,437.2,263.33,454250.8,273599.87,180650.93
Canada,Meat,Online,C,11/11/2016,817701947,12/28/2016,5032,421.89,364.69,2122950.48,1835120.08,287830.4
Canada,Fruits,Offline,M,5/11/2012,843829238,6/11/2012,6678,9.33,6.92,62305.74,46211.76,16093.98
United States of America,Personal Care,Online,C,2/1/2016,932559716,2/6/2016,3998,81.73,56.67,326756.54,226566.66,100189.88
Greenland,Clothes,Online,C,4/19/2013,974610745,4/25/2013,7832,109.28,35.84,855880.96,280698.88,575182.08
Mexico,Personal Care,Online,L,11/8/2012,309719455,12/8/2012,1724,81.73,56.67,140902.52,97699.08,43203.44
Mexico,Clothes,Offline,C,1/16/2010,756724393,2/8/2010,419,109.28,35.84,45788.32,15016.96,30771.36
Mexico,Vegetables,Online,M,3/16/2010,869254863,3/16/2010,686,154.06,90.93,105685.16,62377.98,43307.18
Canada,Vegetables,Offline,C,2/1/2011,636484181,2/1/2011,8668,154.06,90.93,1335392.08,788181.24,547210.84
United States of America,Fruits,Online,M,9/30/2014,775905406,10/11/2014,6507,9.33,6.92,60710.31,45028.44,15681.87
Greenland,Household,Online,M,1/12/2017,430661332,1/28/2017,1113,668.27,502.54,743784.51,559327.02,184457.49
Canada,Baby Food,Offline,H,8/16/2010,355490386,10/2/2010,6360,255.28,159.42,1623580.8,1013911.2,609669.6
United States of America,Vegetables,Offline,L,9/24/2013,669562470,10/27/2013,7269,154.06,90.93,1119862.14,660970.17,458891.97
Mexico,Household,Online,L,6/19/2012,706906545,8/4/2012,8210,668.27,502.54,5486496.7,4125853.4,1360643.3
Canada,Cosmetics,Offline,L,12/13/2010,187364804,12/21/2010,4264,437.2,263.33,1864220.8,1122839.12,741381.68
Greenland,Baby Food,Online,M,9/26/2014,176049315,10/8/2014,5759,255.28,159.42,1470157.52,918099.78,552057.74
Greenland,Cereal,Online,H,4/24/2015,564809548,5/17/2015,8552,205.7,117.11,1759146.4,1001524.72,757621.68
United States of America,Snacks,Offline,M,5/23/2010,601509034,5/26/2010,8745,152.58,97.44,1334312.1,852112.8,482199.3
Greenland,Household,Offline,H,8/4/2016,578395259,8/22/2016,8865,668.27,502.54,5924213.55,4455017.1,1469196.45
United States of America,Household,Online,L,12/23/2011,149303615,1/27/2012,1112,668.27,502.54,743116.24,558824.48,184291.76
United States of America,Cereal,Offline,M,11/5/2013,777328908,12/15/2013,7753,205.7,117.11,1594792.1,907953.83,686838.27
United States of America,Personal Care,Online,H,10/28/2010,184408366,12/9/2010,9388,81.73,56.67,767281.24,532017.96,235263.28
United States of America,Household,Offline,L,1/23/2015,294725692,1/26/2015,4737,668.27,502.54,3165594.99,2380531.98,785063.01
United States of America,Office Supplies,Offline,M,10/30/2011,834009778,12/10/2011,882,651.21,524.96,574367.22,463014.72,111352.5
Greenland,Clothes,Offline,M,1/23/2014,524067866,3/1/2014,2182,109.28,35.84,238448.96,78202.88,160246.08
United States of America,Office Supplies,Offline,L,12/10/2013,853175342,1/13/2014,2398,651.21,524.96,1561601.58,1258854.08,302747.5
Canada,Household,Offline,M,5/17/2014,961897933,6/8/2014,5829,668.27,502.54,3895345.83,2929305.66,966040.17
Mexico,Fruits,Online,M,7/24/2016,408170688,8/19/2016,5632,9.33,6.92,52546.56,38973.44,13573.12
Greenland,Cereal,Offline,C,1/31/2011,811233747,3/15/2011,948,205.7,117.11,195003.6,111020.28,83983.32
United States of America,Beverages,Offline,L,2/18/2015,838223206,4/2/2015,7729,47.45,31.79,366741.05,245704.91,121036.14
Mexico,Clothes,Offline,H,11/21/2014,284958589,1/2/2015,4434,109.28,35.84,484547.52,158914.56,325632.96
Mexico,Cosmetics,Offline,L,5/21/2011,826003921,7/5/2011,1771,437.2,263.33,774281.2,466357.43,307923.77
Mexico,Fruits,Offline,L,6/21/2016,379632842,8/2/2016,649,9.33,6.92,6055.17,4491.08,1564.09
Mexico,Cosmetics,Online,C,8/16/2013,937547338,10/5/2013,9946,437.2,263.33,4348391.2,2619080.18,1729311.02
Mexico,Clothes,Offline,L,4/8/2010,793886506,5/25/2010,7514,109.28,35.84,821129.92,269301.76,551828.16
Mexico,Office Supplies,Offline,L,6/16/2010,438765895,7/15/2010,9433,651.21,524.96,6142863.93,4951947.68,1190916.25
United States of America,Office Supplies,Online,C,11/18/2014,325024783,11/22/2014,911,651.21,524.96,593252.31,478238.56,115013.75
Mexico,Snacks,Offline,H,4/7/2012,792660415,4/10/2012,4686,152.58,97.44,714989.88,456603.84,258386.04
Mexico,Cosmetics,Online,L,7/24/2012,410622870,8/6/2012,1287,437.2,263.33,562676.4,338905.71,223770.69
Canada,Vegetables,Offline,H,10/23/2016,262437045,11/2/2016,9808,154.06,90.93,1511020.48,891841.44,619179.04
Mexico,Vegetables,Online,L,10/9/2015,338989865,10/30/2015,3489,154.06,90.93,537515.34,317254.77,220260.57
United States of America,Snacks,Offline,M,6/26/2011,970215356,7/12/2011,7139,152.58,97.44,1089268.62,695624.16,393644.46
Canada,Meat,Online,C,12/16/2013,201485669,1/10/2014,2942,421.89,364.69,1241200.38,1072917.98,168282.4
United States of America,Fruits,Online,M,7/8/2014,516685140,8/14/2014,7470,9.33,6.92,69695.1,51692.4,18002.7
Canada,Household,Offline,C,10/9/2010,614471614,10/10/2010,4660,668.27,502.54,3114138.2,2341836.4,772301.8
Greenland,Baby Food,Offline,H,9/20/2016,408648765,10/7/2016,7105,255.28,159.42,1813764.4,1132679.1,681085.3
Mexico,Personal Care,Online,C,6/30/2015,975005567,7/26/2015,4669,81.73,56.67,381597.37,264592.23,117005.14
Mexico,Fruits,Offline,L,11/12/2016,117129123,11/17/2016,9965,9.33,6.92,92973.45,68957.8,24015.65
Greenland,Vegetables,Offline,M,6/12/2010,279404914,7/15/2010,978,154.06,90.93,150670.68,88929.54,61741.14
United States of America,Vegetables,Online,L,1/3/2017,197739589,1/23/2017,4393,154.06,90.93,676785.58,399455.49,277330.09
United States of America,Snacks,Offline,H,5/4/2012,857643258,5/6/2012,4554,152.58,97.44,694849.32,443741.76,251107.56
Greenland,Fruits,Offline,H,8/2/2012,818294179,8/2/2012,287,9.33,6.92,2677.71,1986.04,691.67
Canada,Cosmetics,Offline,H,8/6/2015,788727653,8/13/2015,895,437.2,263.33,391294,235680.35,155613.65
United States of America,Baby Food,Online,M,3/16/2016,231322133,4/17/2016,2215,255.28,159.42,565445.2,353115.3,212329.9
Mexico,Household,Online,H,12/19/2015,974865233,1/11/2016,3141,668.27,502.54,2099036.07,1578478.14,520557.93
Mexico,Beverages,Online,C,12/17/2015,268624579,12/25/2015,837,47.45,31.79,39715.65,26608.23,13107.42
Greenland,Cosmetics,Offline,L,10/27/2012,709005534,12/15/2012,9348,437.2,263.33,4086945.6,2461608.84,1625336.76
Greenland,Baby Food,Offline,M,10/17/2016,758386933,11/7/2016,2401,255.28,159.42,612927.28,382767.42,230159.86
Mexico,Beverages,Online,M,6/27/2013,575802743,7/25/2013,1682,47.45,31.79,79810.9,53470.78,26340.12
United States of America,Personal Care,Offline,H,1/29/2014,402294719,2/24/2014,6802,81.73,56.67,555927.46,385469.34,170458.12
Mexico,Fruits,Online,M,5/8/2013,982995975,6/3/2013,9208,9.33,6.92,85910.64,63719.36,22191.28
Mexico,Cereal,Online,M,4/12/2017,524421060,5/2/2017,6700,205.7,117.11,1378190,784637,593553
United States of America,Baby Food,Online,C,4/4/2014,875187909,5/7/2014,6406,255.28,159.42,1635323.68,1021244.52,614079.16
Mexico,Office Supplies,Offline,M,6/7/2015,566191422,6/23/2015,7479,651.21,524.96,4870399.59,3926175.84,944223.75
United States of America,Cereal,Online,H,1/10/2015,361947858,1/18/2015,7269,205.7,117.11,1495233.3,851272.59,643960.71
Mexico,Cereal,Offline,H,1/8/2011,930289494,1/14/2011,2189,205.7,117.11,450277.3,256353.79,193923.51
Canada,Cosmetics,Offline,H,4/23/2014,199963462,5/23/2014,2487,437.2,263.33,1087316.4,654901.71,432414.69
United States of America,Beverages,Offline,M,9/10/2010,901034533,9/21/2010,4996,47.45,31.79,237060.2,158822.84,78237.36
United States of America,Clothes,Offline,L,9/18/2012,891662251,10/7/2012,1530,109.28,35.84,167198.4,54835.2,112363.2
Greenland,Office Supplies,Online,C,8/16/2013,762797772,8/23/2013,7667,651.21,524.96,4992827.07,4024868.32,967958.75
United States of America,Vegetables,Online,L,4/21/2012,837490642,5/27/2012,947,154.06,90.93,145894.82,86110.71,59784.11
Mexico,Office Supplies,Offline,M,6/8/2010,141100347,6/12/2010,3583,651.21,524.96,2333285.43,1880931.68,452353.75
United States of America,Office Supplies,Offline,C,9/6/2012,499379527,10/3/2012,6354,651.21,524.96,4137788.34,3335595.84,802192.5
Mexico,Baby Food,Online,L,9/10/2010,198415076,10/25/2010,4285,255.28,159.42,1093874.8,683114.7,410760.1
Mexico,Personal Care,Offline,M,4/19/2011,163211619,5/10/2011,6800,81.73,56.67,555764,385356,170408
Canada,Personal Care,Offline,L,5/18/2014,371330869,7/1/2014,3911,81.73,56.67,319646.03,221636.37,98009.66
Greenland,Cosmetics,Offline,M,2/16/2010,979021584,4/1/2010,3098,437.2,263.33,1354445.6,815796.34,538649.26
Canada,Office Supplies,Offline,C,5/3/2012,174033582,6/3/2012,9259,651.21,524.96,6029553.39,4860604.64,1168948.75
Greenland,Personal Care,Offline,H,2/27/2017,610413968,4/17/2017,3913,81.73,56.67,319809.49,221749.71,98059.78
Canada,Clothes,Offline,C,12/29/2012,650407636,1/31/2013,8928,109.28,35.84,975651.84,319979.52,655672.32
Greenland,Vegetables,Offline,L,7/11/2011,881936776,8/23/2011,3546,154.06,90.93,546296.76,322437.78,223858.98
United States of America,Clothes,Offline,H,2/17/2013,926824080,2/24/2013,6696,109.28,35.84,731738.88,239984.64,491754.24
United States of America,Cosmetics,Online,H,11/14/2011,901470983,11/30/2011,4151,437.2,263.33,1814817.2,1093082.83,721734.37
United States of America,Vegetables,Online,M,4/10/2014,181857478,5/18/2014,4524,154.06,90.93,696967.44,411367.32,285600.12
Mexico,Snacks,Online,H,11/12/2011,326292502,12/15/2011,6057,152.58,97.44,924177.06,590194.08,333982.98
Mexico,Vegetables,Online,L,2/10/2012,617432773,3/2/2012,933,154.06,90.93,143737.98,84837.69,58900.29
United States of America,Snacks,Online,M,2/18/2016,278391683,3/9/2016,1140,152.58,97.44,173941.2,111081.6,62859.6
United States of America,Personal Care,Online,L,8/16/2011,697705495,10/4/2011,5415,81.73,56.67,442567.95,306868.05,135699.9
Mexico,Personal Care,Online,M,8/28/2013,145074737,10/4/2013,9693,81.73,56.67,792208.89,549302.31,242906.58
Canada,Household,Online,M,1/18/2016,228797423,2/4/2016,5097,668.27,502.54,3406172.19,2561446.38,844725.81
Mexico,Snacks,Offline,C,4/21/2013,824538791,5/22/2013,8206,152.58,97.44,1252071.48,799592.64,452478.84
Canada,Cosmetics,Online,L,7/2/2011,143776118,7/17/2011,5403,437.2,263.33,2362191.6,1422771.99,939419.61
Greenland,Baby Food,Offline,H,10/14/2014,906063783,11/24/2014,3263,255.28,159.42,832978.64,520187.46,312791.18
Canada,Meat,Online,M,12/5/2012,328968274,1/18/2013,7878,421.89,364.69,3323649.42,2873027.82,450621.6
Mexico,Vegetables,Online,C,2/15/2011,637627017,3/10/2011,6859,154.06,90.93,1056697.54,623688.87,433008.67
Mexico,Vegetables,Online,M,7/27/2014,544080150,9/15/2014,4262,154.06,90.93,656603.72,387543.66,269060.06
Greenland,Fruits,Offline,L,1/24/2016,788587319,1/28/2016,9367,9.33,6.92,87394.11,64819.64,22574.47
United States of America,Baby Food,Online,C,12/20/2015,427985560,12/25/2015,9293,255.28,159.42,2372317.04,1481490.06,890826.98
Greenland,Snacks,Online,H,12/22/2014,376193606,1/23/2015,2903,152.58,97.44,442939.74,282868.32,160071.42
Greenland,Baby Food,Offline,C,1/20/2013,465033519,2/5/2013,2607,255.28,159.42,665514.96,415607.94,249907.02
Canada,Cosmetics,Online,C,10/28/2011,740967166,12/15/2011,7505,437.2,263.33,3281186,1976291.65,1304894.35
Canada,Cosmetics,Offline,H,7/17/2016,989448726,8/20/2016,8721,437.2,263.33,3812821.2,2296500.93,1516320.27
Canada,Cereal,Online,L,7/3/2017,846338498,8/22/2017,9224,205.7,117.11,1897376.8,1080222.64,817154.16
Canada,Office Supplies,Online,L,12/17/2016,849860990,1/17/2017,1607,651.21,524.96,1046494.47,843610.72,202883.75
Greenland,Beverages,Offline,L,4/15/2010,694744336,5/14/2010,9143,47.45,31.79,433835.35,290655.97,143179.38
Greenland,Household,Offline,M,8/7/2012,715530812,9/11/2012,323,668.27,502.54,215851.21,162320.42,53530.79
Mexico,Cosmetics,Online,H,3/17/2014,957798659,4/19/2014,2763,437.2,263.33,1207983.6,727580.79,480402.81
Greenland,Household,Online,M,6/5/2013,761176860,7/20/2013,8003,668.27,502.54,5348164.81,4021827.62,1326337.19
Mexico,Household,Online,H,6/14/2015,994919145,7/6/2015,7539,668.27,502.54,5038087.53,3788649.06,1249438.47
Mexico,Office Supplies,Offline,M,11/11/2016,620321404,11/24/2016,5743,651.21,524.96,3739899.03,3014845.28,725053.75
Canada,Vegetables,Offline,M,10/23/2014,854230201,11/24/2014,4554,154.06,90.93,701589.24,414095.22,287494.02
United States of America,Cereal,Online,L,3/4/2010,389597356,4/11/2010,9370,205.7,117.11,1927409,1097320.7,830088.3
Greenland,Snacks,Online,C,9/19/2012,189042794,9/21/2012,819,152.58,97.44,124963.02,79803.36,45159.66
Canada,Clothes,Online,M,10/26/2010,135053145,11/4/2010,4082,109.28,35.84,446080.96,146298.88,299782.08
Greenland,Fruits,Offline,L,8/5/2012,362410485,8/7/2012,4171,9.33,6.92,38915.43,28863.32,10052.11
Canada,Beverages,Online,C,7/19/2014,487482535,8/8/2014,5770,47.45,31.79,273786.5,183428.3,90358.2
Canada,Fruits,Online,L,4/19/2013,315678679,4/20/2013,5191,9.33,6.92,48432.03,35921.72,12510.31
Greenland,Office Supplies,Online,L,9/4/2014,845605933,10/17/2014,2442,651.21,524.96,1590254.82,1281952.32,308302.5
Canada,Clothes,Online,M,6/15/2017,885261857,7/25/2017,7511,109.28,35.84,820802.08,269194.24,551607.84
Greenland,Beverages,Online,C,5/15/2013,927541196,6/2/2013,8907,47.45,31.79,422637.15,283153.53,139483.62
Canada,Cosmetics,Offline,H,8/13/2012,944831359,9/14/2012,5450,437.2,263.33,2382740,1435148.5,947591.5
Mexico,Beverages,Offline,L,8/5/2016,118890368,8/26/2016,1157,47.45,31.79,54899.65,36781.03,18118.62
Mexico,Fruits,Offline,C,9/14/2016,860911262,10/1/2016,1629,9.33,6.92,15198.57,11272.68,3925.89
Mexico,Meat,Offline,L,3/5/2010,940098226,3/8/2010,4811,421.89,364.69,2029712.79,1754523.59,275189.2
Mexico,Fruits,Offline,M,9/25/2011,955543887,10/26/2011,5525,9.33,6.92,51548.25,38233,13315.25
Canada,Meat,Offline,H,12/3/2012,106910121,1/15/2013,5935,421.89,364.69,2503917.15,2164435.15,339482
Canada,Beverages,Offline,M,10/17/2012,736161506,11/27/2012,5404,47.45,31.79,256419.8,171793.16,84626.64
Greenland,Cosmetics,Offline,L,3/8/2016,131037127,4/19/2016,5653,437.2,263.33,2471491.6,1488604.49,982887.11
Canada,Snacks,Offline,M,7/18/2017,913799703,8/11/2017,2494,152.58,97.44,380534.52,243015.36,137519.16
Greenland,Meat,Offline,H,4/2/2010,587216937,5/14/2010,9396,421.89,364.69,3964078.44,3426627.24,537451.2
Mexico,Household,Online,H,9/20/2011,333056819,10/30/2011,7769,668.27,502.54,5191789.63,3904233.26,1287556.37
United States of America,Meat,Online,C,4/25/2017,631948459,5/2/2017,6447,421.89,364.69,2719924.83,2351156.43,368768.4
United States of America,Meat,Online,M,1/22/2017,753004491,1/29/2017,9617,421.89,364.69,4057316.13,3507223.73,550092.4
Canada,Baby Food,Offline,M,9/15/2011,280080401,9/22/2011,870,255.28,159.42,222093.6,138695.4,83398.2
